Dataset,Porosity,Permeability,Q1_Local_Thickness,Mean_Local_Thickness,Max_Local_Thickness
Spherical_Pores,0.5415260416666666,9040.01953125,7.781058421842727,11.135458932818617,18.110771637517
Spherical_Pores,0.5415260416666666,9040.01953125,7.781058421842727,11.13545893281862,18.110771637517
Spherical_Pores,0.5415260416666666,9040.01953125,7.781058421842727,11.135458932818624,18.110771637517
Spherical_Pores,0.4903917824074074,3037.267578125,7.781058421842727,10.728803609292699,18.110771637517
Spherical_Pores,0.4903917824074074,3037.267822265625,7.781058421842727,10.728803609292704,18.110771637517
Spherical_Pores,0.4903917824074074,3037.267578125,7.781058421842727,10.728803609292697,18.110771637517
Spherical_Pores,0.4903917824074074,3037.267578125,7.781058421842727,10.728803609292697,18.110771637517
Spherical_Pores,0.4645630787037037,2268.633056640625,7.781058421842727,11.274573864969735,18.110771637517
Spherical_Pores,0.4645630787037037,2268.633056640625,7.781058421842727,11.274573864969737,18.110771637517
Spherical_Pores,0.4645630787037037,2268.633056640625,7.781058421842727,11.274573864969737,18.110771637517
Spherical_Pores,0.4645630787037037,2268.633056640625,7.781058421842727,11.274573864969742,18.110771637517
Spherical_Pores,0.511964699074074,6645.75390625,7.781058421842727,11.126625923433394,18.110771637517
Spherical_Pores,0.511964699074074,6645.75390625,7.781058421842727,11.126625923433396,18.110771637517
Spherical_Pores,0.511964699074074,6645.75390625,7.781058421842727,11.126625923433393,18.110771637517
Spherical_Pores,0.511964699074074,6645.75390625,7.781058421842727,11.126625923433396,18.110771637517
